Artist,Year,Genre
Moksi,2018,"Pop House, Electro House"
Yellow Claw,2018,"Electro House, Electronica, Hip-Hop, Traditional House, Trap"
Alex Di Stefano,2018,Techno
Sean Tyas (Live),2018,Unknown
John Askew,2018,Trance
Simon Patterson,2018,"Psychedelic Trance, Trance"
Astrix,2018,Psychedelic Trance
Freedom Fighters,2018,Unknown
Will Atkinson,2018,Trance
Fred Hush vs Nakadia,2018,Unknown
Rob Hes,2018,Unknown
Ferry Corsten,2018,Trance
Len Faki,2018,Techno
Sven Väth,2018,Techno
Richie Hawtin,2018,"Tech House, Techno"
Nina Kraviz,2018,Tech House
Blaster vs Richie Gee,2018,Unknown
Tymon (Live),2018,Unknown
Sei2ure,2018,Unknown
D-Fence,2018,Unknown
Hatred vs The Punisher,2018,Unknown
Miss K8,2018,Hard Dance
Detest vs eDUB,2018,Hardcore
Warface,2018,"Dubstep, Electronica, Hard Dance, Hardcore Techno, Techno"
Sandy Warez vs Goetia,2018,Unknown
Vandal,2018,Commercial Dance
Dr. Peacock,2018,Unknown
Neon,2018,Electronic
The Aston Shuffle,2018,Commercial Dance
Boston Bun,2018,Unknown
Hamza,2018,Commercial Dance
Idris Elba,2018,Unknown
Pete Tong,2018,Traditional House
MK,2018,Commercial Dance
The Magician,2018,Indie / Underground
Claptone,2018,"Electro House, Tech House, Techno, Traditional House"
Boris Brejcha,2018,"Minimal, Techno"
Sephyx,2018,Hard Dance
Crisis Era,2018,Hard Dance
LNY TNZ,2018,Hard Dance
Da Tweekaz,2018,Hardcore Techno
Wildstylez,2018,Hard Dance
Coone,2018,Hard Dance
Pablo Discobar,2018,Unknown
Darren Styles,2018,Commercial Dance
Zatox,2018,Hard Dance
Coone vs Hard Driver,2018,Unknown
Gunz for Hire,2018,Commercial Dance
Iris Menza,2018,Unknown
Bollen & Fichtner,2018,Unknown
ANOTR,2018,Techno
Andhim,2018,"Progressive House, Tech House"
Matthias Tanzmann,2018,Tech House
Andrea Oliva,2018,"Minimal, Tech House"
Joris Voorn,2018,"Tech House, Techno"
Bart & Baker,2018,"Electronic, Dance, House, Swing"
Rakesh aka Blackjack9000,2018,House
Rakka,2018,Unknown
Bubba,2018,"Electronic, House, Techno"
Zeen & Myer,2018,Unknown
Vertier,2018,Unknown
Mandy,2018,Hard Dance
Deltano,2018,Commercial Dance
Deecoy x Jerrymore,2018,Unknown
Dominik Eulberg,2018,Electro House
Renaat Vandepapeliere,2018,Unknown
Until Dawn,2018,Unknown
Sven Van Hees,2018,"Chill Out, Traditional House"
Jose Maria Ramon,2018,Unknown
UNER,2018,Tech House
Franky Rizardo,2018,Commercial Dance
Mambo Brothers,2018,House
Lovely Laura & Ben Santiago,2018,Unknown
Markus Schulz,2018,"Progressive House, Trance"
Kungs,2018,"Tech House, Traditional House"
Quintino,2018,Electro House
Ummet Ozcan,2018,Trance
METAFO4R (Firebeatz vs Dubvisi,2018,Unknown
Robin Schulz,2018,Commercial Dance
Solomun,2018,Tech House
Steve Angello,2018,Progressive House
David Guetta,2018,Electro House
Martin Garrix,2018,Electro House
Diego Miranda,2018,Traditional House
Warriors,2018,Commercial Dance
Mr Pig & Jamis,2018,Unknown
Unclesand,2018,Unknown
Virgil Abloh,2018,"Hip-Hop, Grime"
MATTN,2018,"Commercial Dance, Traditional House"
Bassjackers,2018,Electro House
Nicky Romero,2018,Progressive House
KSHMR,2018,"Electro House, Electronica, Indie / Underground, Progressive House, Tech House"
Steve Aoki,2018,"Electro House, Indie / Underground"
Dimitri Vegas & Like Mike,2018,Electro House
3 Are Legend,2018,"Commercial Dance, Electro House, Electronica, Hard Dance, Techno"
Rupert Harvey & JLN,2018,Unknown
Amekmar,2018,"Electronic, Dance"
Seba Lecompte,2018,Unknown
Psytox,2018,"Hardstyle, Rawstyle, Electronic"
Tom Hades,2018,Techno
Trixy,2018,"Hardstyle, Rawstyle, Electronic"
Stranger,2018,Commercial Dance
Twan,2018,Unknown
LVNDSCAPE,2018,"Progressive House, Traditional House"
Trobi,2018,Tropical House
Deepend,2018,"Tech House, Traditional House"
Carta,2018,"Electronica, Hard Dance, Tech House, Techno"
Jay Hardway,2018,Commercial Dance
Kris Kross Amsterdam,2018,"Electronic, Pop"
Mike Williams,2018,"Commercial Dance, Drum & Bass, Electronica, Progressive House, Traditional House"
Lucas & Steve,2018,"Commercial Dance, Hard Dance, Traditional House"
Kristian Nairn,2018,Deep House
Blasterjaxx,2018,Commercial Dance
Tujamo,2018,Traditional House
Ward,2018,"Disco, Funk, House"
Laurent Wery,2018,"Electronic, Dance, House"
Wout,2018,House
DJ F.R.A.N.K,2018,Unknown
DJ Jean,2018,Unknown
Sash!,2018,"Traditional House, Trance"
Dune,2018,Rock
Ward vs Party Crasher,2018,Unknown
Back In Time,2018,Unknown
Kagge & Bowen,2018,Unknown
Caspar,2018,Unknown
Hernan Cattaneo,2018,"Progressive House, Tech House"
Don Cabron,2018,Unknown
Gui Boratto (Live),2018,Unknown
Nico Morano,2018,"House, Techno"
Smos,2018,Band
Dino Lenny,2018,"Commercial Dance, Electronica, Progressive House, Techno, Traditional House"
Kiasmos DJ,2018,Unknown
Peggy Gou,2018,"Commercial Dance, Electro House, Electronica, Techno, Traditional House"
Jennifer Cardini,2018,Commercial Dance
Maceo Plex,2018,Tech House
Stephan Bodzin (Live),2018,Unknown
Curbi,2018,"Commercial Dance, Electronica"
